Date,Open,High,Low,Close,Adj Close,Volume
2018-06-19,1.0128999948501587,1.0161000490188599,1.0099999904632568,1.0128999948501587,1.0128999948501587,19351
2018-06-20,1.0117000341415405,1.0140000581741333,1.0092999935150146,1.0117000341415405,1.0117000341415405,16663
2018-06-21,1.0166000127792358,1.017899990081787,1.0085999965667725,1.0166000127792358,1.0166000127792358,26981
2018-06-22,1.0200999975204468,1.020300030708313,1.0154999494552612,1.0200999975204468,1.0200999975204468,17227
2018-06-25,1.0217000246047974,1.0219000577926636,1.0183000564575195,1.0217000246047974,1.0217000246047974,16715
2018-06-26,1.0161999464035034,1.0214999914169312,1.0148999691009521,1.0161999464035034,1.0161999464035034,18042
2018-06-27,1.01010000705719,1.0180000066757202,1.0092999935150146,1.01010000705719,1.01010000705719,22286
2018-06-28,1.0081000328063965,1.010699987411499,1.0075000524520874,1.0081000328063965,1.0081000328063965,22343
2018-06-29,1.0154999494552612,1.0174000263214111,1.0084999799728394,1.0154999494552612,1.0154999494552612,31907
2018-07-02,1.0116000175476074,1.0163999795913696,1.0097999572753906,1.0116000175476074,1.0116000175476074,21504
2018-07-03,1.0135999917984009,1.0152000188827515,1.0115000009536743,1.0135999917984009,1.0135999917984009,17796
2018-07-05,1.0118999481201172,1.0157999992370605,1.011299967765808,1.0118999481201172,1.0118999481201172,24545
2018-07-06,1.0160000324249268,1.017899990081787,1.0116000175476074,1.0160000324249268,1.0160000324249268,18854
2018-07-09,1.0140999555587769,1.020400047302246,1.0128999948501587,1.0140999555587769,1.0140999555587769,22765
2018-07-10,1.0134999752044678,1.0148999691009521,1.0095000267028809,1.0134999752044678,1.0134999752044678,21899
2018-07-11,1.009600043296814,1.0152000188827515,1.0089999437332153,1.009600043296814,1.009600043296814,27187
2018-07-12,1.0029000043869019,1.0104999542236328,1.002500057220459,1.0029000043869019,1.0029000043869019,28655
2018-07-13,1.003100037574768,1.0038000345230103,0.9983999729156494,1.003100037574768,1.003100037574768,29647
2018-07-16,1.0085999965667725,1.0089000463485718,1.0026999711990356,1.0085999965667725,1.0085999965667725,21827
2018-07-17,1.0058000087738037,1.0125000476837158,1.0049999952316284,1.0058000087738037,1.0058000087738037,27702
2018-07-18,1.0058000087738037,1.0068000555038452,1.0016000270843506,1.0058000087738037,1.0058000087738037,20888
2018-07-19,1.006100058555603,1.0089000463485718,1.0003999471664429,1.006100058555603,1.006100058555603,29042
2018-07-20,1.0124000310897827,1.013200044631958,1.0037000179290771,1.0124000310897827,1.0124000310897827,30527
2018-07-23,1.0116000175476074,1.0147000551223755,1.0104999542236328,1.0116000175476074,1.0116000175476074,19777
2018-07-24,1.010699987411499,1.0123000144958496,1.0091999769210815,1.010699987411499,1.010699987411499,23010
2018-07-25,1.0118000507354736,1.013800024986267,1.0095000267028809,1.0118000507354736,1.0118000507354736,20419
2018-07-26,1.009600043296814,1.0140999555587769,1.0089999437332153,1.009600043296814,1.009600043296814,19781
2018-07-27,1.01010000705719,1.0109000205993652,1.0062999725341797,1.01010000705719,1.01010000705719,22844
2018-07-30,1.0162999629974365,1.0163999795913696,1.0082999467849731,1.0162999629974365,1.0162999629974365,25415
2018-07-31,1.0140000581741333,1.0174000263214111,1.0133999586105347,1.0140000581741333,1.0140000581741333,28426
2018-08-01,1.0123000144958496,1.013800024986267,1.0104999542236328,1.0123000144958496,1.0123000144958496,20083
2018-08-02,1.0082000494003296,1.0120999813079834,1.0078999996185303,1.0082000494003296,1.0082000494003296,20863
2018-08-03,1.0094000101089478,1.0113999843597412,1.0068999528884888,1.0094000101089478,1.0094000101089478,25822
2018-08-06,1.007099986076355,1.0094000101089478,1.0048999786376953,1.007099986076355,1.007099986076355,21289
2018-08-07,1.0077999830245972,1.0104000568389893,1.006600022315979,1.0077999830245972,1.0077999830245972,17522
2018-08-08,1.0104000568389893,1.0104999542236328,1.0061999559402466,1.0104000568389893,1.0104000568389893,21476
2018-08-09,1.0098999738693237,1.013700008392334,1.0080000162124634,1.0098999738693237,1.0098999738693237,28288
2018-08-10,1.0080000162124634,1.010200023651123,1.0053000450134277,1.0080000162124634,1.0080000162124634,42501
2018-08-13,1.0092999935150146,1.0109000205993652,1.0075000524520874,1.0092999935150146,1.0092999935150146,27980
2018-08-14,1.0082999467849731,1.0127999782562256,1.0077999830245972,1.0082999467849731,1.0082999467849731,32115
2018-08-15,1.0098999738693237,1.010200023651123,1.0041999816894531,1.0098999738693237,1.0098999738693237,29580
2018-08-16,1.00600004196167,1.0109000205993652,1.0048999786376953,1.00600004196167,1.00600004196167,28309
2018-08-17,1.007200002670288,1.0090999603271484,1.0045000314712524,1.007200002670288,1.007200002670288,25092
2018-08-20,1.0103000402450562,1.0113999843597412,1.0054999589920044,1.0103000402450562,1.0103000402450562,20811
2018-08-21,1.017199993133545,1.0183000564575195,1.0111000537872314,1.017199993133545,1.017199993133545,43048
2018-08-22,1.0190000534057617,1.0217000246047974,1.0169999599456787,1.0190000534057617,1.0190000534057617,31331
2018-08-23,1.0157999992370605,1.0199999809265137,1.0154000520706177,1.0157999992370605,1.0157999992370605,24855
2018-08-24,1.0190000534057617,1.0210000276565552,1.0154000520706177,1.0190000534057617,1.0190000534057617,27200
2018-08-27,1.0225000381469727,1.0234999656677246,1.0174000263214111,1.0225000381469727,1.0225000381469727,17565
2018-08-28,1.0254000425338745,1.027899980545044,1.0211999416351318,1.0254000425338745,1.0254000425338745,29179
2018-08-29,1.031000018119812,1.0322999954223633,1.0246000289916992,1.031000018119812,1.031000018119812,30498
2018-08-30,1.0326999425888062,1.0335999727249146,1.030500054359436,1.0326999425888062,1.0326999425888062,31207
2018-08-31,1.0326999425888062,1.0372999906539917,1.0318000316619873,1.0326999425888062,1.0326999425888062,34349
2018-09-04,1.0270999670028687,1.0339000225067139,1.024999976158142,1.0270999670028687,1.0270999670028687,49640
2018-09-05,1.0295000076293945,1.0311000347137451,1.0262000560760498,1.0295000076293945,1.0295000076293945,34057
2018-09-06,1.0360000133514404,1.0369000434875488,1.0300999879837036,1.0360000133514404,1.0360000133514404,28411
2018-09-07,1.0326999425888062,1.0378999710083008,1.031599998474121,1.0326999425888062,1.0326999425888062,40320
2018-09-10,1.0262999534606934,1.0329999923706055,1.0257999897003174,1.0262999534606934,1.0262999534606934,32931
2018-09-11,1.0276999473571777,1.0292999744415283,1.0252000093460083,1.0276999473571777,1.0276999473571777,37335
2018-09-12,1.0312999486923218,1.0318000316619873,1.0261000394821167,1.0312999486923218,1.0312999486923218,40418
2018-09-13,1.035599946975708,1.0362999439239502,1.0305999517440796,1.035599946975708,1.035599946975708,39106
2018-09-14,1.0342999696731567,1.038100004196167,1.0335999727249146,1.0342999696731567,1.0342999696731567,9665
2018-09-17,1.0401999950408936,1.0403000116348267,1.0331000089645386,1.0401999950408936,1.0401999950408936,20267
2018-09-18,1.0444999933242798,1.0499000549316406,1.0439000129699707,1.0444999933242798,1.0444999933242798,22653
2018-09-19,1.042199969291687,1.0461000204086304,1.0390000343322754,1.042199969291687,1.042199969291687,24474
2018-09-20,1.0500999689102173,1.0507999658584595,1.0413000583648682,1.0500999689102173,1.0500999689102173,29623
2018-09-21,1.0511000156402588,1.055899977684021,1.0498000383377075,1.0511000156402588,1.0511000156402588,31749
2018-09-24,1.0458999872207642,1.051800012588501,1.044100046157837,1.0458999872207642,1.0458999872207642,22010
2018-09-25,1.0440000295639038,1.0455000400543213,1.041700005531311,1.0440000295639038,1.0440000295639038,22588
2018-09-26,1.0437999963760376,1.0467000007629395,1.0383000373840332,1.0437999963760376,1.0437999963760376,31047
2018-09-27,1.0300999879837036,1.0437999963760376,1.0293999910354614,1.0300999879837036,1.0300999879837036,37368
2018-09-28,1.02839994430542,1.03410005569458,1.0255000591278076,1.02839994430542,1.02839994430542,41631
2018-10-01,1.0231000185012817,1.0267000198364258,1.0216000080108643,1.0231000185012817,1.0231000185012817,26036
2018-10-02,1.0221999883651733,1.0241999626159668,1.0206999778747559,1.0221999883651733,1.0221999883651733,22099
2018-10-03,1.0169999599456787,1.0236999988555908,1.01419997215271,1.0169999599456787,1.0169999599456787,24656
2018-10-04,1.0148999691009521,1.017199993133545,1.0128999948501587,1.0148999691009521,1.0148999691009521,23439
2018-10-05,1.0148999691009521,1.0154000520706177,1.0108000040054321,1.0148999691009521,1.0148999691009521,24131
2018-10-08,1.0134999752044678,1.0155999660491943,1.0118000507354736,1.0134999752044678,1.0134999752044678,16431
2018-10-09,1.0140000581741333,1.0151000022888184,1.010599970817566,1.0140000581741333,1.0140000581741333,22162
2018-10-10,1.0139000415802002,1.0166000127792358,1.0125000476837158,1.0139000415802002,1.0139000415802002,22941
2018-10-11,1.016700029373169,1.020400047302246,1.0135999917984009,1.016700029373169,1.016700029373169,37319
2018-10-12,1.0149999856948853,1.0176000595092773,1.0125999450683594,1.0149999856948853,1.0149999856948853,22020
2018-10-15,1.018399953842163,1.0211999416351318,1.0135999917984009,1.018399953842163,1.018399953842163,22328
2018-10-16,1.0156999826431274,1.0197999477386475,1.0147000551223755,1.0156999826431274,1.0156999826431274,24344
2018-10-17,1.0104000568389893,1.0154999494552612,1.009600043296814,1.0104000568389893,1.0104000568389893,22798
2018-10-18,1.0096999406814575,1.013100028038025,1.007599949836731,1.0096999406814575,1.0096999406814575,29574
2018-10-19,1.0078999996185303,1.010200023651123,1.007200002670288,1.0078999996185303,1.0078999996185303,21009
2018-10-22,1.0089000463485718,1.0110000371932983,1.0068999528884888,1.0089000463485718,1.0089000463485718,18166
2018-10-23,1.0090999603271484,1.011199951171875,1.0078999996185303,1.0090999603271484,1.0090999603271484,23998
2018-10-24,1.0074000358581543,1.010599970817566,1.0054999589920044,1.0074000358581543,1.0074000358581543,29703
2018-10-25,1.0042999982833862,1.0089999437332153,1.0026999711990356,1.0042999982833862,1.0042999982833862,22549
2018-10-26,1.0074000358581543,1.0080000162124634,1.0017000436782837,1.0074000358581543,1.0074000358581543,30024
2018-10-29,1.003100037574768,1.007200002670288,1.0018999576568604,1.003100037574768,1.003100037574768,19100
2018-10-30,0.9990000128746033,1.0032999515533447,0.9987999796867371,0.9990000128746033,0.9990000128746033,20406
2018-10-31,0.9958000183105469,1.0006999969482422,0.9945999979972839,0.9958000183105469,0.9958000183105469,38785
2018-11-01,1.0017999410629272,1.0037000179290771,0.9952999949455261,1.0017999410629272,1.0017999410629272,31154
2018-11-02,0.9987999796867371,1.0068999528884888,0.9987000226974487,0.9987999796867371,0.9987999796867371,28314
2018-11-05,0.9997000098228455,1.0011999607086182,0.9966999888420105,0.9997000098228455,0.9997000098228455,17968
2018-11-06,1.0003000497817993,1.0012999773025513,0.9980000257492065,1.0003000497817993,1.0003000497817993,15939
2018-11-07,1.003000020980835,1.0082000494003296,0.9983999729156494,1.003000020980835,1.003000020980835,27278
2018-11-08,0.9962000250816345,1.0024000406265259,0.9958999752998352,0.9962000250816345,0.9962000250816345,18223
2018-11-09,0.9976000189781189,0.9986000061035156,0.9944999814033508,0.9976000189781189,0.9976000189781189,20644
2018-11-12,0.9933000206947327,0.9973999857902527,0.9919000267982483,0.9933000206947327,0.9933000206947327,21383
2018-11-13,0.9944999814033508,0.9958999752998352,0.9901999831199646,0.9944999814033508,0.9944999814033508,26339
2018-11-14,0.9980999827384949,0.9987000226974487,0.9923999905586243,0.9980999827384949,0.9980999827384949,27691
2018-11-15,0.9969000220298767,0.9990000128746033,0.9945999979972839,0.9969000220298767,0.9969000220298767,27393
2018-11-16,1.0025999546051025,1.0032999515533447,0.9937999844551086,1.0025999546051025,1.0025999546051025,25843
2018-11-19,1.0087000131607056,1.0099999904632568,1.0017000436782837,1.0087000131607056,1.0087000131607056,26449
2018-11-20,1.0073000192642212,1.0113999843597412,1.006500005722046,1.0073000192642212,1.0073000192642212,27496
2018-11-21,1.0077999830245972,1.0094000101089478,1.0062999725341797,1.0077999830245972,1.0077999830245972,19172
2018-11-23,1.00409996509552,1.0098999738693237,1.0038000345230103,1.00409996509552,1.00409996509552,18917
2018-11-26,1.0026999711990356,1.0063999891281128,1.0024000406265259,1.0026999711990356,1.0026999711990356,14762
2018-11-27,1.003100037574768,1.0041999816894531,1.0012999773025513,1.003100037574768,1.003100037574768,18197
2018-11-28,1.0085999965667725,1.0090999603271484,1.0009000301361084,1.0085999965667725,1.0085999965667725,23611
2018-11-29,1.0049999952316284,1.0096999406814575,1.003600001335144,1.0049999952316284,1.0049999952316284,22227
2018-11-30,1.0015000104904175,1.006100058555603,1.0006999969482422,1.0015000104904175,1.0015000104904175,20819
2018-12-03,1.0023000240325928,1.004699945449829,1.0016000270843506,1.0023000240325928,1.0023000240325928,16018
2018-12-04,1.003600001335144,1.0081000328063965,1.0018999576568604,1.003600001335144,1.003600001335144,19388
2018-12-06,1.007699966430664,1.0116000175476074,1.0017000436782837,1.007699966430664,1.007699966430664,28906
2018-12-07,1.0115000009536743,1.0118000507354736,1.0063999891281128,1.0115000009536743,1.0115000009536743,21697
2018-12-10,1.0109000205993652,1.0139000415802002,1.0095000267028809,1.0109000205993652,1.0109000205993652,32522
2018-12-11,1.007699966430664,1.0144000053405762,1.006700038909912,1.007699966430664,1.007699966430664,29669
2018-12-12,1.007599949836731,1.0091999769210815,1.0039000511169434,1.007599949836731,1.007599949836731,57872
2018-12-13,1.0068000555038452,1.0090999603271484,1.0047999620437622,1.0068000555038452,1.0068000555038452,46517
2018-12-14,1.0022000074386597,1.0068000555038452,1.001099944114685,1.0022000074386597,1.0022000074386597,11801
2018-12-17,1.007599949836731,1.0082000494003296,1.0018999576568604,1.007599949836731,1.007599949836731,21892
2018-12-18,1.0163999795913696,1.0192999839782715,1.0154999494552612,1.0163999795913696,1.0163999795913696,19527
2018-12-19,1.0148999691009521,1.0184999704360962,1.0134999752044678,1.0148999691009521,1.0148999691009521,25077
2018-12-20,1.0219999551773071,1.0252000093460083,1.013700008392334,1.0219999551773071,1.0219999551773071,33689
2018-12-21,1.0132999420166016,1.0226000547409058,1.0125000476837158,1.0132999420166016,1.0132999420166016,25806
2018-12-24,1.020400047302246,1.0220999717712402,1.0130000114440918,1.020400047302246,1.020400047302246,17200
2018-12-26,1.0130000114440918,1.0232000350952148,1.0117000341415405,1.0130000114440918,1.0130000114440918,12300
2018-12-27,1.0219000577926636,1.0240000486373901,1.0124000310897827,1.0219000577926636,1.0219000577926636,32605
2018-12-28,1.0218000411987305,1.0288000106811523,1.0195000171661377,1.0218000411987305,1.0218000411987305,29770
2018-12-31,1.024399995803833,1.0266000032424927,1.0198999643325806,1.024399995803833,1.024399995803833,20540
2019-01-02,1.016700029373169,1.027899980545044,1.0151000022888184,1.016700029373169,1.016700029373169,27180
2019-01-03,1.0185999870300293,1.0225000381469727,1.0169999599456787,1.0185999870300293,1.0185999870300293,29757
2019-01-04,1.0205999612808228,1.0218000411987305,1.0161000490188599,1.0205999612808228,1.0205999612808228,29607
2019-01-07,1.0276999473571777,1.028499960899353,1.0199999809265137,1.0276999473571777,1.0276999473571777,31070
2019-01-08,1.0257999897003174,1.0283000469207764,1.0234999656677246,1.0257999897003174,1.0257999897003174,22791
2019-01-09,1.032099962234497,1.03410005569458,1.0250999927520752,1.032099962234497,1.032099962234497,30478
2019-01-10,1.0223000049591064,1.0354000329971313,1.0214999914169312,1.0223000049591064,1.0223000049591064,32397
